person_id,club_id
106667,1
104774,3
100725,2
105059,2
109114,1
103252,3
105378,2
104759,3
107902,2
100860,3
104954,1
108985,3
100099,3
108698,3
100093,3
109679,3
101568,4
106712,1
103575,2
102224,2
104839,1
102705,1
109180,3
102534,1
101519,3
108879,4
109933,3
108232,3
106750,3
104373,1
109569,4
101245,1
101566,4
105490,2
108889,2
100559,2
100718,3
102285,2
109994,2
102708,4
109656,3
101868,3
107959,3
101273,4
102330,1
109705,4
100631,2
108568,4
102519,3
102418,2
102478,3
104049,4
109055,3
105647,3
103519,3
104000,3
105999,2
109267,3
100649,2
109618,1
104076,2
104715,4
105448,2
106956,2
109124,4
106735,1
106409,1
107294,3
105928,4
106654,2
105859,3
100589,3
104904,4
108153,2
100374,3
106987,3
103186,4
100194,4
109102,3
106802,3
104250,2
101140,1
107578,1
108784,3
106408,4
106717,1
100129,1
104811,1
106869,4
109208,2
107050,2
103951,3
107177,1
107156,3
104216,2
101524,2
106204,2
107295,3
100797,2
100460,4
104900,1
109130,1
109565,1
108491,3
104384,3
103408,1
104794,1
102122,4
109883,4
101477,4
109775,1
106660,1
108118,1
103891,1
100609,2
106502,1
109299,4
100951,1
106218,3
103529,4
105767,2
104624,1
109510,3
101523,4
100619,1
101038,1
104267,1
106125,4
108692,3
106498,1
106877,3
109192,2
108572,4
100878,2
109020,3
107122,4
103044,2
105578,2
108116,3
107789,4
109673,2
108785,4
107047,4
101014,1
104745,3
104652,1
100646,1
108629,2
103405,4
101949,3
109839,3
107081,3
104865,3
108012,1
104672,2
107267,1
108479,2
107092,2
107754,3
106317,1
104508,2
103785,4
108905,2
106615,3
107726,1
102555,2
106221,4
108694,1
105693,1
100283,2
108457,4
101195,2
103509,3
103050,3
105197,4
102516,3
100258,3
102632,2
103359,2
101158,4
108229,3
103731,4
107492,4
106870,2
106278,4
107519,1
101548,2
106489,1
105113,1
108580,1
108054,1
100369,4
104740,2
106604,1
100139,4
106592,3
100108,2
104424,1
103878,3
107843,1
105498,4
100899,4
108596,3
103844,4
102245,2
104905,4
108590,4
102098,2
109860,1
102160,2
108972,4
101191,2
109404,3
104831,4
102475,1
108812,3
101280,2
108748,4
106951,4
106323,3
109460,2
104017,3
108839,3
106193,2
109599,4
101648,3
104561,3
104309,1
105841,1
102281,3
102783,2
104290,4
104748,2
109312,4
106186,3
103025,2
100405,1
101182,3
107745,3
108517,2
100883,3
102436,2
105405,3
101241,3
102857,1
109418,3
108980,4
106372,2
102517,2
100444,3
105164,4
107165,4
108343,3
102205,2
109680,1
107737,1
107106,1
101635,2
109483,2
104892,4
105937,1
101923,2
105078,2
108122,3
104358,1
107657,2
100514,4
105062,1
109702,1
104913,4
105019,3
101351,1
102901,4
101702,4
101498,3
101162,1
106258,3
103144,3
107170,1
106638,1
109549,2
104746,4
100696,4
109547,3
101203,1
105818,3
107473,4
108829,1
109553,2
104399,4
109500,1
105557,2
104639,3
108543,4
105974,1
106507,4
105865,4
107494,4
109859,3
107193,2
100885,3
109744,1
107035,4
106139,1
101116,1
109481,2
108715,3
106734,2
109046,1
106330,2
105312,4
102974,3
107515,3
108136,4
101244,2
103103,4
109927,3
104371,2
106121,4
101585,4
102945,1
102830,4
101543,2
106368,2
101737,4
100144,1
102801,2
100866,3
106642,4
108063,3
105499,3
104887,4
103571,4
105898,1
100655,4
109900,3
106397,4
107649,2
107293,1
103518,4
102151,4
103035,4
104234,3
101861,1
107841,2
108652,1
100358,1
100950,2
100081,2
107725,1
107853,4
103292,2
106038,4
108288,3
103547,2
102606,1
103465,3
105812,1
104500,1
109478,2
103357,1
107891,4
105200,3
109144,3
106147,4
108742,1
107581,3
109136,3
102240,1
102600,1
101360,4
100014,2
103515,1
103587,1
105072,3
108503,1
104899,2
109162,3
100031,4
101486,3
101259,2
106562,2
105085,4
109873,3
102777,1
100796,2
106046,2
102499,3
108504,4
106901,3
108852,4
102677,3
102953,2
105828,2
105607,4
104485,1
109328,4
108204,1
106672,2
106732,1
109309,2
104664,3
106304,3
107292,1
109329,1
102058,2
105825,2
108981,4
105851,3
101959,3
106063,1
106000,2
103722,4
101671,1
108990,4
109036,1
107609,3
100005,1
100596,4
106613,4
101493,2
106798,4
102882,1
105229,2
108557,1
105057,3
102802,4
105271,3
109537,4
106172,2
104853,1
108877,1
108509,3
104408,3
107871,4
103432,2
104526,3
102220,4
107964,2
104761,3
101132,1
106307,1
102615,1
106040,2
103669,3
103803,1
109770,3
106733,4
103829,1
100268,4
109536,2
106097,1
105273,2
104648,3
108636,1
104136,4
106657,1
107215,3
100352,4
108027,1
104817,4
101340,1
107418,4
101639,2
104754,2
101686,3
107009,3
101984,3
107948,1
107815,2
109678,3
100941,4
101513,3
107448,2
107531,2
107915,3
100490,4
106546,4
103063,2
107769,1
107440,2
109912,1
109835,1
106326,1
108915,1
108168,1
105536,4
109564,4
105480,4
101115,3
109624,3
103159,3
108305,2
105159,4
106743,2
101589,1
102099,2
104214,2
107686,4
106559,3
100349,4
100643,4
108040,3
103177,4
106391,4
107374,4
109684,1
107077,2
100462,3
106294,2
108655,3
108314,2
106217,1
107698,3
101530,4
103058,3
100972,1
103086,2
104221,3
100648,4
100479,4
104139,4
104278,1
100411,1
102978,1
108392,3
101221,2
106083,3
109175,2
107699,4
100905,4
105233,3
107617,4
106499,1
108771,2
104331,2
100094,4
109699,4
105198,4
104320,2
104321,3
108569,2
104507,4
103528,4
105211,2
103992,2
102583,2
105720,1
106560,1
107265,1
101790,3
108835,1
106731,2
104101,3
106913,3
100669,2
109577,4
104040,1
102234,1
104640,1
103326,4
108437,1
109830,3
104178,2
103760,2
107940,4
101046,1
108953,4
102861,1
101509,3
102329,1
109152,4
100062,1
101346,2
109082,2
107981,3
101218,2
109073,2
100186,2
101807,1
101862,1
101282,1
103923,4
101223,2
100441,1
101925,3
107877,3
102799,2
106972,4
100982,2
108123,3
109143,1
109425,4
107637,4
100843,2
105526,3
104996,4
103117,4
106366,2
105800,3
104515,4
107071,2
104720,3
102612,3
106506,1
104613,3
104784,1
107338,1
109149,3
103723,1
102320,4
108406,3
109464,4
109400,3
108926,2
101926,2
106789,4
106623,1
100336,1
101552,4
104968,2
109530,3
102008,1
108670,1
105580,4
103927,1
102907,2
107099,3
107263,4
108619,3
103161,2
103417,2
102402,2
102006,2
100231,3
101796,3
107424,2
101339,3
105790,4
105152,2
105015,4
109849,4
103258,4
101219,3
102736,2
103768,3
104272,1
102972,2
101662,4
106110,1
108056,2
109663,1
105427,4
103979,2
102321,3
101262,4
100256,1
102411,1
107509,3
106445,4
103307,2
103466,1
103347,4
106939,1
106963,4
100134,2
103734,3
104337,3
101184,2
103043,2
100653,2
102866,3
105664,4
106042,4
105092,4
105071,1
102021,4
108842,2
103149,3
109092,2
104511,4
101594,3
106015,1
107049,1
106274,4
105969,4
109708,4
100959,3
105383,2
103042,4
106842,1
101086,1
100229,4
106770,1
102595,1
106213,1
104965,3
109574,1
103141,3
104223,4
107651,2
105857,1
108148,1
103463,4
101765,1
103540,1
102787,2
106844,2
104435,3
101321,2
105982,1
103196,3
108485,2
101942,3
100275,1
108016,2
102246,3
105046,4
104778,3
105623,4
109712,1
100939,4
101051,1
107068,4
102202,3
107133,2
101895,1
102568,1
105987,2
105618,1
107387,1
107890,4
107094,2
108790,3
109496,3
100494,3
108593,4
108346,1
101626,4
103561,1
108117,1
104881,1
100301,2
102216,3
102210,3
108328,2
108414,1
102261,2
109376,1
109342,2
109999,3
104033,1
102480,1
107108,2
109968,2
100594,2
107357,4
107360,3
106364,2
100277,4
100483,4
104793,3
105517,2
102784,4
108045,4
104844,4
108520,1
109402,1
108859,4
108259,3
102976,2
107732,2
109772,1
109287,1
101377,2
106909,1
109561,1
105929,4
107495,1
105377,2
104564,2
103523,4
109454,2
100553,2
103833,4
102614,4
102102,1
109099,2
105260,3
105750,1
106509,2
101370,3
102359,1
101801,3
106815,1
101481,1
105648,4
100351,2
108881,1
101258,3
102497,2
108129,2
103325,2
108870,2
109646,4
106201,3
100364,1
104643,2
101806,1
100993,4
101824,1
102650,2
105402,4
102454,2
106488,3
106005,2
108394,2
100314,1
109990,4
105924,4
108418,2
104572,3
105926,4
107521,2
104332,3
101042,1
103390,3
108130,1
102060,2
108363,3
109184,4
102294,3
104195,4
102970,3
100247,2
109226,4
100110,2
107072,2
105488,2
105130,1
109231,3
100042,1
104898,1
107989,4
104091,3
108727,3
104814,4
103767,2
106338,3
101837,2
108773,3
101832,2
101698,4
103715,2
101595,1
107749,3
103655,2
106946,1
101226,3
101329,2
102703,1
102993,2
109823,3
104334,4
106403,4
102661,4
105136,1
108733,1
107588,3
104381,2
101016,4
109881,3
100590,3
102316,2
107869,2
108061,1
105826,3
102552,2
107429,2
107786,2
107667,4
105375,2
102307,1
107224,3
104667,4
104279,1
103353,3
109068,4
105227,3
108840,3
103105,2
100546,2
103770,3
107428,1
107086,4
108186,2
105451,3
106142,2
101188,2
107096,4
106400,4
106723,3
106911,4
102433,3
107237,2
106742,2
105146,3
102584,4
102089,4
108396,4
102504,1
100857,2
102930,1
104001,3
109891,4
103281,1
105162,4
102923,1
105599,2
106522,2
100493,3
105194,1
105221,1
108459,3
106528,2
109981,4
104196,2
100124,2
101719,4
101323,2
109367,1
102593,3
102066,3
100848,3
108247,1
108425,3
103286,1
109797,1
105611,1
101288,2
106701,3
100361,4
104838,2
107282,2
105349,4
109542,4
106792,2
102438,4
104807,3
108617,3
102518,4
105048,4
102120,4
103940,1
103558,1
107596,3
108318,1
106259,1
108371,2
106483,1
104530,1
106880,4
101083,3
100924,4
108738,2
108279,4
106995,1
107320,3
101384,4
103001,2
108246,3
105257,1
104937,2
107354,1
103588,2
106937,1
101896,4
101366,3
106388,1
108049,4
106596,2
101970,1
102059,2
105266,3
101172,4
104779,1
101668,3
105849,2
105809,1
103193,3
104764,2
108786,1
107704,4
104517,3
103987,3
107875,3
107800,2
106957,1
101744,2
109111,2
103892,3
100536,3
106550,1
100174,2
100946,2
106989,2
107664,2
106173,4
108239,1
108979,3
100835,2
107226,1
108563,2
103223,1
108680,3
102570,1
106188,3
103686,1
108942,1
106235,1
101251,4
107992,3
109408,2
107141,4
102073,4
100651,2
102269,2
104116,1
100339,1
102335,3
104662,2
108321,2
106423,1
108845,4
109720,2
106914,1
109347,2
100533,2
107450,3
101307,4
100761,1
106933,2
105609,2
109513,4
102656,1
100756,4
107419,4
103915,4
108577,2
107562,3
104633,1
106626,2
105907,2
107310,4
109606,1
107093,4
103556,3
108422,1
107172,2
106794,3
102769,2
108084,4
103559,2
103356,2
107247,3
107128,2
101815,4
100708,3
100198,1
100092,3
102904,4
108764,3
105139,2
109233,4
109695,4
104077,4
109407,3
105246,2
107308,3
105940,4
101436,3
101312,3
103208,1
105282,4
104554,3
101388,2
106043,2
106174,3
101114,3
102045,1
107323,3
101266,1
106556,1
103859,3
102679,1
108025,4
105111,2
105979,4
103215,2
103422,3
107847,3
102918,1
100296,2
104362,3
103625,3
106487,2
101301,1
108140,2
107516,1
105007,3
103680,1
103647,2
102694,4
103409,2
108413,1
105107,4
102341,4
109291,4
105963,1
104873,4
101214,1
100908,1
103249,4
104212,4
101588,3
102724,2
108080,1
107879,1
108071,1
105746,2
100029,1
108588,1
104357,3
107729,3
109760,1
101449,2
107994,1
100548,3
103536,1
105396,2
100066,3
103192,3
102573,3
107668,2
107144,1
100274,1
101703,4
104993,1
108634,3
105177,4
109741,2
102023,1
107229,4
105600,4
101000,4
103848,3
100511,4
100132,4
102726,3
102852,1
105430,2
108375,3
104140,4
105966,1
108530,2
102159,1
104312,3
107753,4
106328,3
102574,1
105752,1
107822,1
104991,3
104509,4
100690,3
101488,3
102456,2
102093,3
105491,3
101605,3
109807,4
101646,2
105871,2
105021,2
105893,4
105594,2
102286,4
104014,1
107819,4
109810,1
108757,2
106998,1
108818,4
109457,4
105232,4
103322,2
107661,2
103426,1
100368,3
104367,3
106249,1
103203,4
100834,3
102289,1
103602,3
101032,1
103445,3
101281,2
109747,4
103032,2
109240,1
105692,4
103274,1
106994,3
106739,3
105456,3
101482,4
107417,4
104032,1
102198,2
104036,3
108455,3
106411,2
102939,3
109351,4
103791,1
104258,3
109398,1
109812,2
101467,3
107410,3
105039,4
104303,3
103795,1
106737,1
108802,4
105214,1
109546,4
107270,1
105622,1
105359,3
105759,3
108505,2
104641,2
104100,3
106849,1
107333,3
107660,2
107944,3
107291,3
106505,4
105504,1
100740,1
107140,4
104311,1
100773,1
103920,3
101808,2
105291,3
108053,2
102493,1
106269,1
104852,1
108608,1
105539,1
100759,2
102077,4
108789,3
102134,1
102238,4
101909,2
107859,4
108861,2
107214,3
109541,1
101372,3
109205,4
101391,3
100424,1
104057,4
103699,1
102155,3
107159,4
105264,3
106882,2
103123,1
100937,1
100706,3
105555,4
104580,2
101786,1
109059,1
100468,1
108983,1
101869,2
102867,2
109151,2
103441,3
100730,3
106981,2
100433,4
101121,1
108378,3
106296,2
104889,4
103393,2
103885,4
109259,2
102533,4
109177,1
103171,2
100077,1
108280,1
101040,3
101100,1
107465,1
105736,4
102439,2
103961,2
108768,3
101123,1
105408,1
101142,3
100542,4
107163,4
103179,1
103120,3
104070,3
104388,2
106309,1
101610,2
101708,2
109225,3
101563,4
104753,2
103895,2
100538,2
109692,3
101625,4
105444,3
103211,1
109892,2
107779,2
102850,4
100284,2
109148,4
104534,1
109269,3
101227,2
108019,1
106073,4
108439,1
105356,1
100348,4
101848,1
104488,2
100117,3
109195,1
100467,2
104851,4
107622,3
104540,1
105494,1
109494,3
103102,2
107536,4
109560,4
107954,3
100422,2
100816,4
106865,3
106982,2
101894,1
104832,4
109943,1
105431,3
101515,3
106270,2
104531,3
104642,1
104094,4
108167,2
102796,3
109556,4
104024,1
109070,3
103656,2
104087,4
102585,3
108183,1
109379,1
107666,4
109230,2
109818,4
101378,1
103370,2
109165,3
107063,2
102095,3
102991,3
102473,3
106146,1
103395,3
109809,4
106066,1
105712,2
105921,4
107797,1
100417,1
102627,1
104431,1
102338,2
102845,1
105346,3
102909,3
102815,3
108296,3
105887,1
102117,3
103066,3
109038,3
106135,4
108898,2
100813,3
109281,4
107040,4
106276,4
108956,4
102862,1
101396,3
104628,3
105983,2
104912,3
102419,3
100731,3
108929,4
107901,3
109540,4
101269,3
104799,3
108238,4
100820,1
101793,2
100475,3
103016,3
104483,3
107918,1
100778,3
105330,4
105816,1
109348,2
105029,3
107240,3
107487,2
103090,3
102706,2
108120,1
109273,3
105709,2
102760,2
106682,3
108758,4
109762,3
108797,4
108134,4
107375,4
103279,3
101967,1
104842,3
102604,4
105225,4
100910,3
103298,4
106627,3
107856,2
106069,1
106293,4
101904,3
105106,3
100839,1
104957,2
102262,4
101338,2
100791,1
100470,1
105084,1
101557,2
109466,3
104969,4
106519,3
107784,1
101252,1
101442,1
100354,4
100008,1
103977,4
100803,1
100584,3
107648,4
104795,4
109669,3
109531,1
104276,1
103317,2
106455,4
107145,4
106949,1
100744,4
108564,4
108360,1
103087,2
100080,3
106603,1
107138,2
103778,2
109125,1
108097,1
100204,2
101537,2
100768,3
100832,2
102825,2
100821,4
109748,4
100613,4
101798,2
104946,3
109163,2
107470,4
108277,1
108591,1
105508,3
104841,4
108693,3
101945,4
105269,2
100334,4
103376,3
100355,4
109197,1
101102,4
109127,3
100173,1
106358,3
106026,1
106748,4
103850,4
104915,1
100934,3
105728,3
101684,3
104714,3
100495,1
103604,3
102675,1
109714,2
109533,4
108467,1
104972,2
105875,3
106643,2
101247,1
104206,1
106797,3
105156,4
105338,2
105441,2
102576,3
106617,1
100319,2
101838,2
105804,3
100896,2
101271,3
101762,4
108147,2
105414,3
102560,1
108711,1
105472,3
109964,2
103397,3
103310,2
107102,1
100203,4
104775,3
109887,3
102898,3
106433,1
101131,2
100211,1
104277,1
107253,3
101243,4
100583,3
103288,3
101633,1
102229,4
102962,4
106437,3
101661,1
105209,2
102311,3
105916,3
103709,2
108886,4
100757,2
102770,1
106219,3
103757,1
102997,3
107832,4
102782,1
105082,3
106612,1
102375,3
108389,4
103021,2
101941,1
104668,4
104661,2
101586,2
105436,4
103933,3
106103,3
107297,4
109031,3
101841,3
106449,1
105303,1
101069,2
109264,2
100921,1
101070,2
100032,2
102643,1
103498,2
101995,2
100863,3
106644,1
109428,2
109508,3
103497,1
106156,1
104242,2
101638,2
109421,2
102243,3
106386,4
105844,1
101015,2
107601,1
102353,1
108109,1
101670,1
105643,1
108720,3
108551,2
105972,3
106823,1
108262,2
101161,1
103664,4
103871,3
104536,3
107353,1
105843,4
109362,3
102810,3
105216,2
108807,4
108226,1
109793,4
108937,2
102386,4
104687,4
102768,1
109629,3
106206,2
105416,3
106460,4
104695,2
109430,4
100562,3
107355,3
109364,4
101933,2
105380,2
100574,1
101665,3
107176,3
102152,2
100267,4
101774,2
105461,2
101652,2
106054,1
105708,2
104744,4
104125,1
103972,2
109806,4
103011,3
101202,1
102967,4
103738,2
109848,3
108043,4
108891,3
105629,3
105766,1
101222,4
105495,4
109998,1
105118,1
106692,3
107652,2
104252,1
106453,1
101268,3
103550,1
103237,4
100232,3
105802,3
100891,2
105049,3
105870,1
102278,4
103305,3
109487,2
107898,2
104414,2
109157,3
109689,3
101423,3
100156,2
107447,4
101742,4
100872,2
102076,2
104118,2
103175,4
102079,3
103367,1
100515,4
102710,4
109065,2
109499,1
109794,1
109266,4
102393,3
104319,4
108973,1
104263,3
106936,1
103879,1
107762,1
100078,3
101433,2
107203,1
100636,1
105169,3
102727,2
105239,1
106953,2
107641,3
102167,1
109021,4
103499,4
109657,3
104460,4
100149,1
107283,2
105180,4
103620,1
109682,3
100188,2
103461,2
102401,4
107623,2
103862,1
106744,3
100179,3
101021,1
108248,2
107594,1
104028,1
100823,1
108750,4
108695,3
105952,4
104227,3
105342,4
101362,2
104074,4
107892,3
108678,1
104480,4
102350,3
102226,4
105909,3
103048,1
103271,1
106477,1
109323,4
101494,3
108952,2
105154,1
108673,3
102103,2
105976,3
105850,3
108320,1
103990,2
100783,3
101582,3
108307,3
102488,1
100119,1
106805,4
103630,2
103147,4
102110,4
102130,2
107478,2
108178,2
109690,2
106322,3
107151,1
100397,2
103703,1
109986,4
108710,2
108216,3
105343,3
106827,2
104587,3
107882,1
101623,4
103072,3
104935,3
109694,3
107434,3
108220,4
105788,4
100324,1
105095,2
104934,3
109393,1
103481,3
104144,1
101847,3
106962,2
104387,2
102634,1
106840,4
101470,4
109386,2
106714,4
107422,3
102569,2
105550,2
105465,2
104249,4
106967,2
107976,2
103781,2
108023,4
104283,4
103627,1
102195,4
101776,1
101775,1
103273,2
106027,3
107332,2
107430,3
103628,2
108623,4
108658,2
109970,3
102714,1
105563,4
108297,3
101621,3
107805,2
106243,3
109954,4
103410,4
109868,3
101910,3
100623,2
104352,2
104608,1
104615,4
103542,1
104701,4
100523,4
108365,4
109074,2
102543,4
101728,1
107347,4
104466,4
102572,4
106195,2
102645,1
103629,2
108369,4
102988,1
104034,4
100502,2
101613,3
100749,2
100050,1
102016,1
101920,1
102637,2
109834,3
105589,1
104891,3
101632,4
100760,1
107192,3
107306,1
107129,2
101688,1
109370,3
108878,2
103607,4
100870,2
107812,1
104941,3
109056,1
100279,4
104988,3
106160,4
103910,2
100633,1
107895,1
100116,2
104117,2
100568,2
106753,4
102806,3
102668,2
105503,4
108741,2
109224,2
106677,3
104654,4
108897,4
105885,2
109193,4
103075,2
107024,4
101412,4
103786,3
106997,2
106476,4
100983,2
106888,3
107678,2
102030,3
103256,1
109334,3
106558,1
104088,1
101034,4
106348,4
107724,2
101497,3
106954,2
101484,2
108408,3
109840,4
107471,1
106832,2
100599,4
107791,4
101096,3
105811,2
100118,3
101891,1
109101,1
103746,3
106166,3
104499,1
103929,4
106471,4
107765,2
102301,1
108648,4
105035,2
102356,4
109842,2
103333,2
105721,3
102199,1
100929,2
101943,2
109146,1
102358,4
108783,1
102885,1
107857,4
109724,4
106202,2
106246,2
106986,4
102558,3
103623,3
105562,1
109861,3
101055,1
107504,3
105419,4
104172,3
100858,1
104612,4
102241,2
105890,2
102462,2
103238,3
106850,4
106790,2
106241,2
106287,2
101205,1
102392,4
100252,2
100510,3
106463,2
106573,4
103944,2
109632,1
103954,1
109962,3
107526,3
100221,3
109368,4
102592,1
102273,4
105747,2
105157,2
109237,4
101145,2
106905,2
105858,4
103966,3
105093,2
107802,3
103448,2
100722,3
104856,3
101439,1
102458,2
101903,1
109567,1
103513,4
108332,2
101531,3
108446,4
109872,1
102125,4
107453,3
105895,4
109611,1
108869,3
105365,4
106023,2
106112,4
103894,1
101538,3
106683,4
105956,4
107778,2
107053,2
106033,2
101982,1
105406,4
106680,3
101574,2
100190,4
101187,2
108241,2
106010,4
100453,4
104721,1
107969,1
100209,2
106678,1
108917,3
102932,1
101852,4
103917,4
102981,1
107621,3
107185,2
105741,1
105717,1
104264,1
104828,4
105598,1
102397,2
104874,4
101146,2
100212,4
105373,1
108650,1
102213,2
103136,4
107931,1
106035,3
109083,1
107506,2
103638,2
109650,3
106966,3
106410,3
107136,2
106847,2
106456,3
104688,2
100343,3
106050,4
105186,1
109784,3
103855,2
100767,4
109272,2
106508,2
106492,2
101117,4
105683,1
104902,2
109582,4
105901,1
101457,2
100276,4
108342,3
105679,1
101518,2
101002,2
101897,4
105477,4
108507,4
108669,2
102002,4
102242,4
102514,2
102147,1
103055,2
107709,1
102014,1
103308,2
102717,2
105832,2
107829,1
105640,1
103224,3
102730,3
108055,2
100572,3
105385,3
103037,2
102463,3
101532,1
102108,4
105002,3
101629,4
101444,2
103845,3
102833,2
105411,4
103543,3
102324,4
107327,3
102588,1
102410,4
104584,4
103504,2
109238,4
100614,2
101379,3
104171,2
103693,1
102124,4
103360,2
108734,1
103644,4
102279,2
100736,1
100989,3
104335,4
103278,2
101375,2
105361,2
100932,4
102013,4
103181,2
108075,1
102550,2
106887,3
106884,2
102469,1
107659,3
101599,4
103109,3
100013,1
